OID,SUMACCIDEN,ID,CITY,MainUse,POP_2018,TAZAREA,USETYPE,CITYCODE,USETYPECOD,DEAD,SEVER_INJ,SLIGH_INJ,PEDESTRINJ,INJ0_19,INJ20_64,INJ65_,INJTOTAL,TOTDRIVERS,MOTORCYCLE,TRUCK,BICYCLE,PRIVATE,VEHICLE,ACC_INDEX,YEARMONTH,Shape_Length,Shape_Area
-1,20,164,הרצלייה,מגורים,4371,1905616,מגורים,6400,1,0,6,16,5,2,17,3,22,36,2,1,4,18,30,10.495295907768257,202407,6027.617593499957366,1905615.637306298827752
-1,25,1855,כרם מהר""""ל צרופה הבונים עופר,מגורים,2863,48942852,מגורים,0,1,1,8,49,2,12,44,2,58,47,3,1,0,37,43,0.510799822747401,202407,46528.870678424820653,48942851.752638339996338
-1,9,806,יבנה,מגורים,4837,1014022,מגורים,2660,1,0,2,14,2,3,12,1,16,17,1,0,0,8,14,8.875543366158347,202407,4248.051045417413661,1014022.424172495841049
-1,23,2418,באר שבע,מגורים,3025,286660,מגורים,9000,1,0,3,47,1,3,44,3,50,45,2,0,1,29,39,80.234460110607358,202407,2445.888630072301112,286659.871186187490821
-1,0,1432,בית שמש,מגורים,2675,206975,מגורים,2610,1,,,,,,,,,,,,,,,0.000000000000000,202407,2083.475737400683101,206974.830252868996467
-1,10,399,רעננה,תעשיה,0,295258,תעשיה/מסחר/מתקנים,8700,4,1,1,14,1,2,11,3,16,18,1,0,1,11,16,33.868710166901614,202407,2459.232226891389473,295257.774822867475450
-1,0,1050,ירושלים,מגורים,16154,1013695,מגורים,3000,1,,,,,,,,,,,,,,,0.000000000000000,202407,5321.850270791404910,1013695.209057728876360
-1,3,1,שעלבים נוף איילון,מגורים,4102,7654209,מגורים,0,1,2,0,2,0,0,1,3,4,6,0,0,1,3,4,0.391941193161555,202407,17305.398076715406205,7654209.489440994337201
-1,19,1692,חיפה,מגורים,9291,321746,מגורים,4000,1,0,0,26,11,7,14,4,26,32,2,0,2,14,20,59.052733751657158,202407,3108.738611128108005,321746.323885756020900
-1,22,643,כפר סבא,מגורים,8571,473210,מגורים,6900,1,0,3,23,16,2,12,12,26,31,2,1,0,20,25,46.490977376398938,202407,2797.008385912569338,473210.098851745366119
-1,21,2271,אור עקיבא,מגורים,7817,1417725,מגורים,1020,1,0,1,28,13,7,18,4,29,29,1,1,0,24,26,14.812464515006234,202407,5495.490686774514870,1417724.915305301779881
-1,5,1285,מעלה אדומים,לא ידוע,0,1188371,עתידי/לא ידוע,0,5,0,1,9,1,1,9,0,10,10,0,0,0,8,10,4.207439475298025,202407,4483.584655849893352,1188371.224198260344565
-1,11,492,נס ציונה,מגורים,4385,353585,מגורים,7200,1,0,3,18,0,2,19,0,21,21,1,0,0,15,19,31.109945330622715,202407,2525.322342451259374,353584.677925238152966
-1,9,1927,נצרת עילית,מגורים,6617,805403,מגורים,1061,1,0,6,7,3,4,8,1,13,14,1,1,0,8,10,11.174528864002779,202407,4864.138897435487706,805403.083166420808993
-1,17,110,תל אביב -יפו,מגורים,3145,250263,מגורים,5000,1,0,6,17,4,3,15,5,23,31,7,1,3,6,20,67.928569605138804,202407,2250.110563347612697,250262.887895610067062
-1,10,1785,קריית ים,מגורים,3984,1004452,מגורים,9600,1,0,2,12,3,3,10,1,14,16,0,0,0,10,11,9.955679920849374,202407,4114.354570103999322,1004451.738053350825794
-1,0,2490,אשקלון,מסחר,0,132114,תעשיה/מסחר/מתקנים,7100,4,,,,,,,,,,,,,,,0.000000000000000,202407,1496.306551855973794,132113.890245771530317
-1,0,736,מודיעין-מכבים-רעות*,מיועד למגורים,0,1575782,עתידי/לא ידוע,1200,5,,,,,,,,,,,,,,,0.000000000000000,202407,6898.041451284877439,1575782.160513190319762
-1,0,2108,עראבה,מגורים,5392,1390670,מגורים,531,1,,,,,,,,,,,,,,,0.000000000000000,202407,7893.932210285971451,1390669.507060793694109
-1,0,1378,בית שמש,שטח פתוח,0,278087,פנאי/טבע/ספורט,2610,3,,,,,,,,,,,,,,,0.000000000000000,202407,2897.411334542033728,278087.034761540242471
-1,52,329,חולון,מגורים,9644,413898,מגורים,6600,1,0,8,51,20,6,36,17,59,85,10,0,2,33,57,125.634898970628200,202407,2664.574604416579859,413897.734037712914869
-1,9,2020,ג'דיידה-מכר,מגורים,5927,3060044,מגורים,0,1,0,0,26,0,4,18,4,26,18,0,2,0,10,12,2.941134441405153,202407,9076.615728055043292,3060043.727786945179105
-1,42,971,כפר סירקין,מגורים,1495,4878245,מגורים,0,1,2,15,64,0,17,59,5,81,86,8,7,0,44,63,8.609653632726005,202407,11134.877241470709123,4878245.024904896505177
-1,0,1638,אבו סנינא,לא ידוע,0,1075761,עתידי/לא ידוע,0,5,,,,,,,,,,,,,,,0.000000000000000,202407,4117.658256431009249,1075761.403559974394739
-1,22,2343,חיפה,מסחר ותחנה מרכזית,0,629456,תעשיה/מסחר/מתקנים,4000,4,1,1,30,3,4,19,9,32,37,1,2,0,21,26,34.950808741079726,202407,4401.885201168776803,629456.106809400254861
-1,24,589,רחובות,מגורים,9657,622818,מגורים,8400,1,0,2,40,5,11,23,7,42,43,7,0,2,27,39,38.534522386982623,202407,3859.055370530048094,622818.151448205346242
-1,6,1231,ירושלים,מגורים,2704,347804,מגורים,3000,1,0,1,11,1,4,8,0,12,9,0,0,0,7,9,17.251115523288444,202407,2674.695484688474608,347803.595187812345102
-1,14,2587,דורות רוחמה  יכיני,מגורים,2223,102333923,מגורים,0,1,2,6,23,0,4,23,4,31,29,0,2,0,22,25,0.136807029945675,202407,78400.720029122749111,102333922.500615090131760
-1,13,182,רמת השרון,מגורים,3996,417343,מגורים,2650,1,0,2,12,8,5,5,4,14,17,1,0,0,12,13,31.149447729134192,202407,3238.795131864746509,417342.872754724696279
-1,5,1857,דור,מגורים,434,2600900,מגורים,0,1,1,3,5,1,0,8,1,9,8,2,0,0,4,8,1.922411625682902,202407,9390.422177446007481,2600899.793364410288632
-1,0,808,יבנה,מגורים,2515,907299,מגורים,2660,1,,,,,,,,,,,,,,,0.000000000000000,202407,4187.641139400004249,907298.869730703649111
-1,13,2180,מנחמיה אשדות יעקב (מאוחד) אשדות יעקב (איחוד) גשר,מגורים,2946,28685668,מגורים,0,1,2,3,29,1,7,26,1,34,24,1,2,0,11,18,0.453187981556305,202407,41294.760954085140838,28685668.042996980249882
-1,11,1450,ביתר עילית,מגורים,3771,359283,מגורים,0,1,0,1,15,14,6,8,0,16,13,1,1,0,10,12,30.616512990836721,202407,3243.658982643644322,359283.240494834026322
-1,13,401,גבעת שמואל,מגורים,3338,617947,מגורים,681,1,0,2,12,6,2,10,2,14,20,4,2,1,7,14,21.037390808912580,202407,3987.256841466639798,617947.354692507535219
-1,3,1068,ירושלים,מגורים,3850,708728,מגורים,3000,1,0,1,3,0,3,1,0,4,6,2,0,0,4,6,4.232934140311431,202407,3968.927126569501979,708728.248670384404249
-1,16,19,תל אביב -יפו,מגורים,1017,255309,מגורים,5000,1,0,3,22,3,4,18,2,25,29,2,0,3,17,25,62.669044029226022,202407,2239.845262346747859,255309.463353842147626
-1,17,1710,חיפה,מגורים,1935,262256,מגורים,4000,1,0,1,27,9,2,22,4,28,26,0,0,0,13,17,64.822051132431312,202407,2345.563869739560232,262256.434392503811978
-1,16,661,נתניה,מגורים,4879,378290,מגורים,7400,1,0,1,20,6,6,9,6,21,27,2,0,0,15,19,42.295637131823128,202407,2607.271488182139819,378289.608219700807240
-1,1,1303,מעלה אדומים,מגורים,4633,887672,מגורים,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1.126541741431536,202407,4323.407722975811339,887672.389954468351789
-1,10,510,ראשון לציון,מגורים,11255,1090960,מגורים,8300,1,0,2,9,6,2,6,3,11,14,1,0,0,8,10,9.166236257964417,202407,5476.747529068732547,1090960.315506938612089
-1,12,1929,נצרת עילית,מגורים,3240,505713,מגורים,1061,1,1,4,15,7,6,9,5,20,19,2,0,0,14,17,23.728851562747092,202407,4442.765061525301462,505713.475777281040791
-1,40,112,תל אביב -יפו,מגורים,5177,397555,מגורים,5000,1,0,9,39,11,4,35,8,48,70,13,0,2,33,59,100.614982556830896,202407,2592.863311523655284,397555.105447705951519
-1,6,1547,כוכב השחר רימונים,מגורים,2809,8192567,מגורים,0,1,1,0,16,0,5,11,1,17,11,1,0,0,6,11,0.732371206306808,202407,15170.000350610895111,8192566.758948264643550
-1,26,2508,דימונה,תעשיה,0,8761886,תעשיה/מסחר/מתקנים,2200,4,0,9,46,6,8,44,3,55,48,0,2,0,26,36,2.967397548836751,202407,15620.680516444521345,8761886.323654966428876
-1,7,2126,צפת,מגורים,1642,4925226,מגורים,8000,1,0,5,15,0,4,15,1,20,16,0,0,0,11,12,1.421254541082651,202407,10496.062211068463512,4925226.127803749404848
-1,16,1396,בית שמש,מגורים,17812,610724,מגורים,2610,1,1,8,12,18,14,5,2,21,21,0,0,1,8,13,26.198423659130224,202407,4572.881447600729189,610723.767512781429105
-1,30,347,חולון,תעשיה,0,696651,תעשיה/מסחר/מתקנים,6600,4,0,3,33,6,1,27,8,36,54,4,2,2,23,35,43.063159976864476,202407,3664.579609752232500,696651.151845739805140
-1,0,2038,מעלות-תרשיחא,מגורים,4223,864320,מגורים,1063,1,,,,,,,,,,,,,,,0.000000000000000,202407,5385.652212108335334,864319.898962534265593
-1,6,989,יבנה,מגורים,7026,577840,מגורים,2660,1,0,0,10,3,3,6,1,10,9,0,0,0,6,6,10.383494668283602,202407,3466.411503792169242,577840.138766287243925
-1,0,1640,אבו סנינא,לא ידוע,0,3014543,עתידי/לא ידוע,0,5,,,,,,,,,,,,,,,0.000000000000000,202407,7459.112588961909751,3014542.544747601728886
-1,15,2345,חיפה,תעשיה,0,1673168,תעשיה/מסחר/מתקנים,4000,4,0,4,25,2,7,17,4,29,31,2,0,0,21,27,8.965031747250380,202407,7463.860098743814888,1673167.527220478048548
-1,10,607,רמלה,תעשיה,0,1638851,תעשיה/מסחר/מתקנים,8500,4,0,2,33,0,13,18,4,35,19,2,3,0,10,17,6.101837822567595,202407,5690.482132615533374,1638850.505500996019691
-1,1,1233,ירושלים,מגורים,2238,250240,מגורים,3000,1,0,1,0,0,1,0,0,1,2,1,0,0,1,2,3.996165777696160,202407,2157.776780092066474,250239.868821586424019
-1,2,2605,מועצה אזורית רמת הנגב,שטח פתוח,0,622703597,פנאי/טבע/ספורט,0,3,0,2,2,0,1,3,0,4,3,1,0,0,1,3,0.003211800939518,202407,105291.516942638234468,622703597.658209919929504
-1,13,184,רמת השרון,מגורים,2842,330563,מגורים,2650,1,0,4,13,8,3,9,4,17,20,2,1,2,7,13,39.326876689865607,202407,2421.832051238435724,330562.737095011980273
-1,0,1875,יקנעם עילית,מגורים,5010,809248,מגורים,240,1,,,,,,,,,,,,,,,0.000000000000000,202407,3687.120130574256109,809247.508639669744298
-1,14,826,עין החורש גבעת חיים (מאוחד) חגלה גבעת חיים (איחוד),מגורים,3827,23221802,מגורים,0,1,0,3,25,0,3,17,8,28,29,3,0,1,15,23,0.602881724561870,202407,27156.778006361422740,23221801.938305824995041
-1,0,2198,מולדת רמת צבי טייבה (בעמק),מגורים,3599,45159574,מגורים,0,1,,,,,,,,,,,,,,,0.000000000000000,202407,47002.225051965935563,45159573.631716914474964
-1,1,1468,מודיעין עילית,מגורים,17809,1379880,מגורים,0,1,0,1,0,0,1,0,0,1,2,0,0,1,1,2,0.724700590438953,202407,6214.289966436346731,1379880.205967953894287
-1,6,419,פתח תקווה,תעשיה,0,424971,תעשיה/מסחר/מתקנים,7900,4,0,0,10,0,1,7,2,10,11,2,0,0,7,9,14.118612540125902,202407,2793.490285229658639,424970.936977529374417
-1,0,1086,ירושלים,מגורים,3850,227591,מגורים,3000,1,,,,,,,,,,,,,,,0.000000000000000,202407,2304.053722076948816,227590.687140480236849
-1,27,37,תל אביב -יפו,מגורים,2653,406552,מגורים,5000,1,0,6,39,4,10,30,5,45,52,5,2,1,22,33,66.412215031771666,202407,2733.373688933894300,406551.716232972743455
-1,0,1712,חיפה,שטח פתוח,0,213786,פנאי/טבע/ספורט,4000,3,,,,,,,,,,,,,,,0.000000000000000,202407,1916.106152189496470,213785.936811918159947
-1,21,679,נתניה,מגורים,1730,337960,מגורים,7400,1,0,1,35,6,4,24,8,36,38,1,0,1,25,27,62.137496835554479,202407,2655.678628448804830,337960.186191214597784
-1,5,2291,חיפה,מגורים,3349,463716,מגורים,4000,1,0,0,5,4,0,5,0,5,6,0,0,0,1,2,10.782456187598196,202407,3760.806301628236724,463716.236171765543986
-1,2,1305,צור הדסה,מגורים,5453,2091157,מגורים,0,1,0,1,3,3,4,0,0,4,3,0,0,0,1,1,0.956408160841263,202407,8178.807350418705028,2091157.396901326486841
-1,24,256,גבעתיים,מגורים,4670,242153,מגורים,6300,1,0,3,27,8,2,20,8,30,47,8,1,1,18,30,99.110906105703478,202407,2083.795119966817765,242152.967246647807769
-1,3,1947,כפר כנא,מגורים,9617,2107919,מגורים,509,1,0,0,6,0,2,2,2,6,6,0,1,0,3,4,1.423204504095244,202407,9657.258391411955017,2107919.129940607585013
-1,11,898,כפר קאסם,שטח פתוח,0,3875782,פנאי/טבע/ספורט,634,3,0,4,19,0,4,17,2,23,24,2,2,1,14,22,2.838137233485301,202407,8719.871715254210358,3875781.576105020474643
-1,0,1565,ג'לבוע,לא ידוע,0,64462047,עתידי/לא ידוע,0,5,,,,,,,,,,,,,,,0.000000000000000,202407,35365.531534305140667,64462047.579532049596310
-1,12,2526,אורים,מגורים,493,19853533,מגורים,0,1,4,5,33,0,12,27,3,42,24,0,2,0,11,15,0.604426437101367,202407,33127.559672718365618,19853532.644184309989214
-1,18,516,ראשון לציון,תעשיה,0,649714,תעשיה/מסחר/מתקנים,8300,4,1,3,21,4,3,15,7,25,35,5,0,1,25,35,27.704517054765994,202407,3399.530994222550817,649713.545427187578753
-1,10,2128,ג'ש (גוש חלב),מגורים,3090,8040072,מגורים,0,1,1,3,20,1,5,18,1,24,18,1,1,0,7,17,1.243769916544845,202407,17800.068980009840743,8040072.256916857324541
-1,7,1158,ירושלים,אוניברסיטה,436,349405,מוסדי/ציבורי,3000,2,0,1,20,0,7,13,1,21,14,0,0,0,10,10,20.034067610919159,202407,3371.950821410574463,349404.830608877120540
-1,14,365,הוד השרון,מגורים,2750,842128,מגורים,9700,1,0,2,16,5,4,13,1,18,26,2,1,0,12,17,16.624554753727029,202407,3643.633742093921228,842127.816798303392716
-1,4,2040,מעלות-תרשיחא,מגורים,4094,571641,מגורים,1063,1,0,0,4,4,0,2,2,4,4,0,0,0,2,4,6.997402894917457,202407,3217.533990219291354,571640.658694297540933
-1,64,1007,רמת השרון,שטח פתוח,0,692829,פנאי/טבע/ספורט,2650,3,2,18,68,3,12,61,13,88,120,24,4,3,57,99,92.374935809629861,202407,3494.855339623893087,692828.627582420012914
-1,18,1658,עמנואל,מגורים,3693,7842593,מגורים,0,1,2,8,36,1,13,31,2,46,36,0,2,0,25,34,2.295159366404322,202407,11763.613742281906525,7842592.659785292111337
-1,9,2363,באר שבע,מגורים,3636,361945,מגורים,9000,1,0,0,17,1,6,10,1,17,17,0,0,0,10,13,24.865630320197596,202407,2740.363539787550508,361945.379389380454086
-1,13,609,רמלה,מגורים+ תעשיה,3311,616673,מגורים,8500,1,1,5,20,1,5,21,0,26,31,3,0,2,21,31,21.080869094315208,202407,3669.579794902973845,616672.867794888792560
-1,4,1251,ירושלים,מגורים,4926,287625,מגורים,3000,1,0,0,4,3,1,2,1,4,5,0,0,0,2,2,13.907010263932223,202407,3540.803674833786772,287624.724803287477698
-1,0,2623,מועצה אזורית רמת הנגב,שטח פתוח,0,478686202,פנאי/טבע/ספורט,0,3,,,,,,,,,,,,,,,0.000000000000000,202407,102293.141618331312202,478686202.800804436206818
-1,13,202,רמת גן,מגורים,3066,235648,מגורים,8600,1,0,4,10,1,1,11,2,14,42,3,0,2,25,34,55.166926630623159,202407,2491.473970575408202,235648.436372812197078
-1,2,1893,נופית,מגורים,2673,7584170,מגורים,0,1,0,1,3,0,1,3,0,4,4,1,0,0,0,2,0.263707159897121,202407,13781.551102960955177,7584170.262120499275625
-1,9,844,אבן יהודה,מגורים,6850,3585743,מגורים,182,1,0,5,8,6,3,7,3,13,16,2,0,0,12,16,2.509940337626098,202407,9780.297606796315449,3585742.603153747506440
-1,0,2200,דחי,מגורים,691,239008,מגורים,0,1,,,,,,,,,,,,,,,0.000000000000000,202407,2610.896759785664926,239007.588296065310715
-1,0,1486,מבשרת ציון,מגורים,2273,360505,מגורים,1015,1,,,,,,,,,,,,,,,0.000000000000000,202407,2904.390842350120693,360505.394665806845296
-1,103,437,פתח תקווה,מגורים,4607,290879,מגורים,7900,1,2,11,108,55,8,72,36,121,158,15,4,8,82,129,354.099694622706352,202407,2264.964008687672958,290878.533825753838755
-1,3,1088,ירושלים,מגורים,5351,249393,מגורים,3000,1,0,0,4,1,0,4,0,4,5,0,0,0,2,2,12.029187795650936,202407,2432.872049099828928,249393.396375824144343
-1,28,55,תל אביב -יפו,מגורים,3977,221912,מגורים,5000,1,0,6,25,7,5,20,6,31,52,7,0,2,12,30,126.176253142311836,202407,2050.836746321683677,221911.804342607356375
-1,15,1730,חיפה,מגורים+ בית חולים,3339,319372,מגורים,4000,1,0,2,21,2,7,13,3,23,30,2,1,1,21,28,46.967123276461997,202407,4533.597464354986187,319372.338640067144297
-1,0,2435,באר שבע,שטח פתוח,0,2597148,פנאי/טבע/ספורט,9000,3,,,,,,,,,,,,,,,0.000000000000000,202407,8422.843530601739985,2597147.790858697611839
-1,3,681,נתניה,מגורים,3925,244942,מגורים,7400,1,0,0,3,2,0,1,2,3,4,0,0,0,3,4,12.247782545890143,202407,2255.079832383633402,244942.297820814739680
-1,48,2053,ראמה,מגורים,7651,6414194,מגורים,543,1,4,9,140,1,36,109,8,153,105,3,7,0,60,76,7.483403049208381,202407,15474.442095369411618,6414194.141938887536526
-1,0,1323,גבעת זאב גולדשטיין,מגורים עתידי,0,726749,עתידי/לא ידוע,0,5,,,,,,,,,,,,,,,0.000000000000000,202407,3872.493879433382972,726748.798473279573955
-1,13,274,גני תקווה,מגורים,8056,1210776,מגורים,229,1,0,1,14,5,3,4,8,15,18,1,0,0,11,15,10.736914386331064,202407,5315.619736902288423,1210776.162707418203354
-1,28,1965,שעב,מגורים,6941,10794694,מגורים,538,1,2,9,77,0,19,65,4,88,53,4,3,0,30,42,2.593866992737929,202407,22103.326832216254843,10794693.821383994072676
-1,3,916,בית עריף,מגורים,1156,5393539,מגורים,0,1,0,1,2,0,0,2,1,3,5,0,0,0,1,2,0.556221093325219,202407,11356.341757962340125,5393538.713293491862714
-1,31,1583,עזון,לא ידוע,0,30664176,עתידי/לא ידוע,0,5,6,6,77,0,19,63,7,89,72,2,5,0,30,53,1.010951682955375,202407,30977.901033366630145,30664175.669974524527788
-1,9,2528,קריית מלאכי,תעשיה+מגורים,5257,457616,מגורים,1034,1,1,1,9,6,0,8,3,11,13,1,0,0,9,12,19.667141203750585,202407,2763.456304590789841,457616.076823797484394
-1,14,534,ראשון לציון,מגורים,5791,478804,מגורים,8300,1,0,7,17,5,5,17,2,24,26,4,2,0,8,16,29.239513022579747,202407,3238.831859338969480,478804.143871641193982
-1,63,2146,ראש פינה,מגורים,3120,12785703,מגורים,26,1,1,7,158,2,26,116,23,166,142,2,3,0,90,112,4.927378675120547,202407,36192.532903170045756,12785702.937365315854549
-1,28,1160,ירושלים,מגורים,5524,253503,מגורים,3000,1,0,3,30,12,5,25,2,33,46,5,0,3,20,35,110.452500255458602,202407,2502.607521271251699,253502.636293796618702
-1,0,383,רעננה,שטח פתוח,0,1014590,פנאי/טבע/ספורט,8700,3,,,,,,,,,,,,,,,0.000000000000000,202407,4375.347105391500008,1014589.889648130047135
-1,5,1802,קריית ביאליק,מגורים,5234,403553,מגורים,9500,1,0,1,6,2,0,4,3,7,7,0,0,0,1,2,12.389959450813588,202407,2662.887499368127010,403552.571729496237822
-1,84,1009,רמת השרון,מתחם ציבורי,0,975744,מוסדי/ציבורי,2650,2,3,17,140,1,16,124,19,160,173,19,5,2,85,126,86.088109823417767,202407,4190.177845025919851,975744.503768280497752
-1,8,2381,באר שבע,שטח לדרכים,0,160045,עתידי/לא ידוע,9000,5,0,2,21,0,0,20,3,23,17,1,0,0,8,13,49.985944433370371,202407,1712.009407349923094,160044.990460543136578
-1,11,627,כפר סבא,מגורים,6383,806822,מגורים,6900,1,0,0,13,9,3,8,2,13,12,2,0,0,8,11,13.633742297767487,202407,4666.219348899792749,806821.763222064124420
-1,19,1269,ירושלים,מגורים+ בית חולים,4155,228142,מגורים,3000,1,0,4,20,11,2,16,6,24,27,5,0,0,13,24,83.281437521835755,202407,2227.832295464590516,228142.075417686515721
